id,dansk_navn,slaegtsnavn,planteaar,driftsorganisation,fredet_beskyttet_trae,bydelsnavn,wkb_geometry
18284,Spidsløn,Løn,2019.0,"TMF-Parker, Kirkegårde og Renhold",False,Nørrebro,POINT (12.55173798283654 55.70359345439973)
18285,Fyldtblomstret fuglekirsebær,Kirsebær/Blomme,2019.0,"TMF-Parker, Kirkegårde og Renhold",False,Nørrebro,POINT (12.539654930024975 55.694982043294765)
18286,"Elm, let søjleformet",Elm,2019.0,"TMF-Parker, Kirkegårde og Renhold",False,Nørrebro,POINT (12.539701906111706 55.69669669509076)
18287,Kejserlind,Lind,2019.0,"TMF-Parker, Kirkegårde og Renhold",False,Valby,POINT (12.523795154905494 55.66502434935324)
18288,Rødeg,Eg,1980.0,"TMF-Parker, Kirkegårde og Renhold",False,Nørrebro,POINT (12.553371909545085 55.70565160563772)
18289,Rødeg,Eg,1980.0,"TMF-Parker, Kirkegårde og Renhold",False,Nørrebro,POINT (12.555776704408787 55.70430467905563)
18290,Almindelig robinie,Robinie,2016.0,Udliciteret til OKNygaard,False,Vesterbro-Kongens Enghave,POINT (12.537792913117778 55.664126907450836)
18291,Almindelig robinie,Robinie,2019.0,Udliciteret til OKNygaard,False,Vesterbro-Kongens Enghave,POINT (12.53804888903026 55.66414387419826)
18292,Almindelig robinie,Robinie,2016.0,Udliciteret til OKNygaard,False,Vesterbro-Kongens Enghave,POINT (12.538170231600747 55.664382268693565)
18293,Almindelig røn,Røn,2019.0,"TMF-Parker, Kirkegårde og Renhold",False,Nørrebro,POINT (12.539905686978688 55.69592931508387)
18294,Almindelig røn,Røn,2019.0,"TMF-Parker, Kirkegårde og Renhold",False,Nørrebro,POINT (12.540016774214836 55.69592686830613)
18295,Spidsløn,Løn,2019.0,"TMF-Parker, Kirkegårde og Renhold",False,Nørrebro,POINT (12.548979637305456 55.700296230344584)
18296,Frynse-eg,Eg,2019.0,"TMF-Parker, Kirkegårde og Renhold",False,Nørrebro,POINT (12.540954232029602 55.692523462132975)
18297,Ahorn,Løn,2019.0,"TMF-Parker, Kirkegårde og Renhold",False,Nørrebro,POINT (12.537404453164623 55.698092193934045)
18298,Frynse-eg,Eg,2019.0,"TMF-Parker, Kirkegårde og Renhold",False,Nørrebro,POINT (12.538594438785521 55.69742196672701)
18299,Spidsløn,Løn,2019.0,"TMF-Parker, Kirkegårde og Renhold",False,Nørrebro,POINT (12.541885394806249 55.689176322327015)
18300,Olmsted løn,Løn,2019.0,"TMF-Parker, Kirkegårde og Renhold",False,Nørrebro,POINT (12.537177521087917 55.69226311369246)
18301,Olmsted løn,Løn,2019.0,"TMF-Parker, Kirkegårde og Renhold",False,Nørrebro,POINT (12.540733348899373 55.689923437250194)
18302,"Alnus spaethii, ikke navngivet på dansk",El,2019.0,Udliciteret til OKNygaard,False,Vesterbro-Kongens Enghave,POINT (12.5602712129007 55.671253134581704)
18303,Platan,Platan,2019.0,Udliciteret til OKNygaard,False,Vesterbro-Kongens Enghave,POINT (12.561537087880133 55.671022867754395)
18304,"Prunus umineko, ikke navngivet på dansk",Kirsebær/Blomme,2019.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.577602057377044 55.681750651464085)
18305,Pyramide avnbøg,Avnbøg,2019.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.58053182928561 55.6824927974391)
18306,Elm,Elm,2019.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.568281245429095 55.68063858928948)
18307,Elm,Elm,2019.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.572440447050473 55.67911450224031)
18308,Småbladet lind,Lind,2019.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.588933574705289 55.679243535907965)
18309,Storbladet lind,Lind,2019.0,"TMF-Parker, Kirkegårde og Renhold",False,Nørrebro,POINT (12.551357972231646 55.6974653056181)
18310,Rød-ask,Ask,2019.0,"TMF-Parker, Kirkegårde og Renhold",False,Vanløse,POINT (12.522363790532157 55.696453832828254)
18311,"Elm, let søjleformet",Elm,2019.0,"TMF-Parker, Kirkegårde og Renhold",False,Bispebjerg,POINT (12.520111576490164 55.70618547768422)
18312,"Elm, let søjleformet",Elm,2019.0,"TMF-Parker, Kirkegårde og Renhold",False,Bispebjerg,POINT (12.519179805907685 55.70631508429153)
18313,"Elm, let søjleformet",Elm,2019.0,"TMF-Parker, Kirkegårde og Renhold",False,Bispebjerg,POINT (12.518804026376914 55.70636810430371)
18314,"Elm, let søjleformet",Elm,2019.0,"TMF-Parker, Kirkegårde og Renhold",False,Bispebjerg,POINT (12.518620590497088 55.7063898947969)
18315,"Alnus spaethii, ikke navngivet på dansk",El,2019.0,"TMF-Parker, Kirkegårde og Renhold",False,Vanløse,POINT (12.484148874358699 55.682590223239856)
18316,Vintereg,Eg,2019.0,"TMF-Parker, Kirkegårde og Renhold",False,Amager Vest,POINT (12.590605304093359 55.641558672143226)
18317,Vintereg,Eg,2019.0,"TMF-Parker, Kirkegårde og Renhold",False,Amager Vest,POINT (12.590245031537556 55.64146032687475)
18318,Vintereg,Eg,2019.0,"TMF-Parker, Kirkegårde og Renhold",False,Amager Vest,POINT (12.589829056274874 55.641350367621904)
18319,Vintereg,Eg,2019.0,"TMF-Parker, Kirkegårde og Renhold",False,Amager Vest,POINT (12.58959370851688 55.64128073683077)
18320,Vintereg,Eg,2019.0,"TMF-Parker, Kirkegårde og Renhold",False,Amager Vest,POINT (12.589070200356817 55.639719574238214)
18321,Vintereg,Eg,2019.0,"TMF-Parker, Kirkegårde og Renhold",False,Amager Vest,POINT (12.589062388308497 55.63966675988837)
18322,Kejserlind,Lind,2019.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.581848076975323 55.678930609411836)
18323,Fyldtblomstret fuglekirsebær,Kirsebær/Blomme,2016.0,"TMF-Parker, Kirkegårde og Renhold",False,Bispebjerg,POINT (12.530408016007872 55.696759885622406)
18324,Vintereg,Eg,2019.0,"TMF-Parker, Kirkegårde og Renhold",False,Amager Vest,POINT (12.589041998374968 55.63950906957912)
18325,Vintereg,Eg,2019.0,"TMF-Parker, Kirkegårde og Renhold",False,Amager Vest,POINT (12.58865998321395 55.63819301945646)
18326,Vintereg,Eg,2019.0,"TMF-Parker, Kirkegårde og Renhold",False,Amager Vest,POINT (12.588640802956922 55.63804184798177)
18327,Vintereg,Eg,2019.0,"TMF-Parker, Kirkegårde og Renhold",False,Amager Vest,POINT (12.58838129190754 55.636219892930995)
18328,Vintereg,Eg,2019.0,"TMF-Parker, Kirkegårde og Renhold",False,Amager Vest,POINT (12.588315288627266 55.63439147070937)
18329,Vintereg,Eg,2019.0,"TMF-Parker, Kirkegårde og Renhold",False,Amager Vest,POINT (12.587991411579054 55.63209649212955)
18330,Vintereg,Eg,2019.0,"TMF-Parker, Kirkegårde og Renhold",False,Amager Vest,POINT (12.587881954902835 55.63131106102791)
18331,Vintereg,Eg,2019.0,"TMF-Parker, Kirkegårde og Renhold",False,Amager Vest,POINT (12.587632043434285 55.63091203438045)
18332,Vintereg,Eg,2019.0,"TMF-Parker, Kirkegårde og Renhold",False,Amager Vest,POINT (12.587822811585168 55.63088546346999)
18333,Vintereg,Eg,2019.0,"TMF-Parker, Kirkegårde og Renhold",False,Amager Vest,POINT (12.587021329219835 55.62665135530539)
18334,Vintereg,Eg,2019.0,"TMF-Parker, Kirkegårde og Renhold",False,Amager Vest,POINT (12.586777301165865 55.624926112092126)
18335,Vintereg,Eg,2019.0,"TMF-Parker, Kirkegårde og Renhold",False,Amager Vest,POINT (12.586345384847235 55.62184404595228)
18336,Vintereg,Eg,2019.0,"TMF-Parker, Kirkegårde og Renhold",False,Amager Vest,POINT (12.586340426386027 55.62179837003507)
18337,Vintereg,Eg,2019.0,"TMF-Parker, Kirkegårde og Renhold",False,Amager Vest,POINT (12.586333519853683 55.6217463123188)
18338,Vintereg,Eg,2019.0,"TMF-Parker, Kirkegårde og Renhold",False,Amager Vest,POINT (12.586315570409706 55.62162044173277)
18339,Vintereg,Eg,2019.0,"TMF-Parker, Kirkegårde og Renhold",False,Amager Vest,POINT (12.586324360516606 55.62169310519792)
18340,Vintereg,Eg,2019.0,"TMF-Parker, Kirkegårde og Renhold",False,Amager Vest,POINT (12.586307740741649 55.62158177984218)
18341,Allegheny-bærmispel,Bærmispel,2019.0,Vanding udliciteret til KSTreeCare,False,Østerbro,POINT (12.574023203113924 55.695796043207736)
18342,Allegheny-bærmispel,Bærmispel,2019.0,Vanding udliciteret til KSTreeCare,False,Østerbro,POINT (12.57399163978542 55.69578455450413)
18343,Allegheny-bærmispel,Bærmispel,2019.0,Vanding udliciteret til KSTreeCare,False,Østerbro,POINT (12.573996159029816 55.695800622765155)
18344,Japansk søjlekirsebær,Kirsebær/Blomme,2019.0,"TMF-Parker, Kirkegårde og Renhold",False,Nørrebro,POINT (12.547267661704947 55.70342655356028)
18345,Japansk søjlekirsebær,Kirsebær/Blomme,2019.0,"TMF-Parker, Kirkegårde og Renhold",False,Nørrebro,POINT (12.547308265771596 55.70340406053701)
18346,Japansk søjlekirsebær,Kirsebær/Blomme,2019.0,"TMF-Parker, Kirkegårde og Renhold",False,Nørrebro,POINT (12.547407707184052 55.70334617640161)
18347,Japansk søjlekirsebær,Kirsebær/Blomme,2019.0,"TMF-Parker, Kirkegårde og Renhold",False,Nørrebro,POINT (12.547442457496402 55.703326868978486)
18348,Japansk søjlekirsebær,Kirsebær/Blomme,2019.0,"TMF-Parker, Kirkegårde og Renhold",False,Nørrebro,POINT (12.547554740330137 55.70326503916711)
18349,Japansk søjlekirsebær,Kirsebær/Blomme,2019.0,"TMF-Parker, Kirkegårde og Renhold",False,Nørrebro,POINT (12.547586218002152 55.70324815174216)
18350,Japansk søjlekirsebær,Kirsebær/Blomme,2019.0,"TMF-Parker, Kirkegårde og Renhold",False,Nørrebro,POINT (12.54768809868153 55.70318861977822)
18351,Japansk søjlekirsebær,Kirsebær/Blomme,2019.0,"TMF-Parker, Kirkegårde og Renhold",False,Nørrebro,POINT (12.54715647186934 55.70348825277691)
18352,Kejserlind,Lind,2019.0,Udliciteret til OKNygaard,False,Vesterbro-Kongens Enghave,POINT (12.542128512656802 55.66921389223349)
18353,Kejserlind,Lind,2019.0,Udliciteret til OKNygaard,False,Vesterbro-Kongens Enghave,POINT (12.541745100416435 55.66953244397777)
18354,Kejserlind,Lind,2019.0,Udliciteret til OKNygaard,False,Vesterbro-Kongens Enghave,POINT (12.541596258820784 55.669915073715316)
18355,Fyldtblomstret fuglekirsebær,Kirsebær/Blomme,2019.0,"TMF-Parker, Kirkegårde og Renhold",False,Valby,POINT (12.51145045303951 55.66249671270334)
18356,Fyldtblomstret fuglekirsebær,Kirsebær/Blomme,2019.0,"TMF-Parker, Kirkegårde og Renhold",False,Valby,POINT (12.511256755323032 55.66248465863319)
18357,Fyldtblomstret fuglekirsebær,Kirsebær/Blomme,2019.0,"TMF-Parker, Kirkegårde og Renhold",False,Valby,POINT (12.511386339918536 55.662180140954796)
18358,Kejserlind,Lind,2019.0,Vanding udliciteret til KSTreeCare,False,Østerbro,POINT (12.5759031245701 55.708597179203196)
18359,Kejserlind,Lind,2019.0,Vanding udliciteret til KSTreeCare,False,Østerbro,POINT (12.575604295329335 55.70842452204858)
18360,Ungarsk eg,Eg,2019.0,"TMF-Parker, Kirkegårde og Renhold",False,Østerbro,POINT (12.572388892073945 55.71200714297363)
18361,Almindelig robinie,Robinie,2016.0,"TMF-Parker, Kirkegårde og Renhold",False,Brønshøj-Husum,POINT (12.523360014676353 55.705842795421745)
18362,Almindelig robinie,Robinie,2016.0,"TMF-Parker, Kirkegårde og Renhold",False,Brønshøj-Husum,POINT (12.52341790683714 55.70582809233103)
18363,Almindelig robinie,Robinie,2016.0,"TMF-Parker, Kirkegårde og Renhold",False,Brønshøj-Husum,POINT (12.5234704531592 55.7058132083974)
18364,Almindelig robinie,Robinie,2016.0,"TMF-Parker, Kirkegårde og Renhold",False,Brønshøj-Husum,POINT (12.523529616648167 55.70579947183319)
18365,Almindelig robinie,Robinie,2016.0,"TMF-Parker, Kirkegårde og Renhold",False,Brønshøj-Husum,POINT (12.523588039223512 55.70578408469273)
18366,Almindelig robinie,Robinie,2016.0,"TMF-Parker, Kirkegårde og Renhold",False,Brønshøj-Husum,POINT (12.523702051235107 55.70575472917252)
18367,Almindelig robinie,Robinie,2016.0,"TMF-Parker, Kirkegårde og Renhold",False,Brønshøj-Husum,POINT (12.523754126900814 55.7057411960973)
18368,Ungarsk eg,Eg,2016.0,Udliciteret til OKNygaard,False,Brønshøj-Husum,POINT (12.463884337359445 55.71446792280163)
18369,Almindelig hæg,Kirsebær/Blomme,2016.0,"TMF-Parker, Kirkegårde og Renhold",False,Nørrebro,POINT (12.548597734348862 55.6989833152797)
18370,Ungarsk eg,Eg,2019.0,"TMF-Parker, Kirkegårde og Renhold",False,Østerbro,POINT (12.570341387414846 55.711608284492065)
18371,Bredbladet røn,Røn,2019.0,"TMF-Parker, Kirkegårde og Renhold",False,Østerbro,POINT (12.567428630121746 55.71090073228723)
18372,Bredbladet røn,Røn,2019.0,"TMF-Parker, Kirkegårde og Renhold",False,Østerbro,POINT (12.567545636573247 55.7109276506982)
18373,Amerikansk røn,Røn,2019.0,"TMF-Parker, Kirkegårde og Renhold",False,Østerbro,POINT (12.571910940743123 55.71001570599905)
18374,Amerikansk røn,Røn,2019.0,"TMF-Parker, Kirkegårde og Renhold",False,Østerbro,POINT (12.571691069048827 55.70994179529455)
18375,Rød-el,Røn,2019.0,"TMF-Parker, Kirkegårde og Renhold",False,Østerbro,POINT (12.574745026005592 55.70993707470555)
18376,Rød-el,Røn,2019.0,"TMF-Parker, Kirkegårde og Renhold",False,Østerbro,POINT (12.574497191081162 55.70992487932941)
18377,Tretorn,Tretorn,2019.0,"TMF-Parker, Kirkegårde og Renhold",False,Østerbro,POINT (12.575422266318828 55.71141627125195)
18378,Frynse-eg,Eg,2019.0,"TMF-Parker, Kirkegårde og Renhold",False,Østerbro,POINT (12.572304487159641 55.71576897896202)
18379,Tretorn,Tretorn,2019.0,"TMF-Parker, Kirkegårde og Renhold",False,Østerbro,POINT (12.562576088775696 55.708058839714504)
18380,Kejsertræ,Paulównia,2020.0,"TMF-Parker, Kirkegårde og Renhold",False,Bispebjerg,POINT (12.535051781939176 55.713841817642184)
18381,Sakhalinkirsebær,Kirsebær/Blomme,2020.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.588880677878661 55.68587105861104)
18382,Tibetansk kirsebær,Kirsebær/Blomme,2020.0,"TMF-Parker, Kirkegårde og Renhold",False,Vanløse,POINT (12.49567652823642 55.69332420137786)
18383,Almindelig hæg,Kirsebær/Blomme,2020.0,Vanding udliciteret til KSTreeCare,False,Nørrebro,POINT (12.556451008120666 55.68325240172912)
18384,Almindelig hæg,Kirsebær/Blomme,2020.0,Vanding udliciteret til KSTreeCare,False,Nørrebro,POINT (12.556780377316167 55.68693567598732)
18385,Spidsløn,Løn,1970.0,Udliciteret til OKNygaard,False,Vesterbro-Kongens Enghave,POINT (12.536486003232433 55.66321781367338)
18386,"Malus trilobata, ikke navngivet på dansk",Æble,2016.0,Udliciteret til OKNygaard,False,Vesterbro-Kongens Enghave,POINT (12.5399399716324 55.662850784185196)
18387,Storbladet lind,Lind,2020.0,Vanding udliciteret til KSTreeCare,False,Østerbro,POINT (12.575358946955241 55.69985904319347)
18388,Storbladet lind,Lind,2020.0,Vanding udliciteret til KSTreeCare,False,Østerbro,POINT (12.575486762945044 55.69979061827157)
18389,Storbladet lind,Lind,2020.0,Vanding udliciteret til KSTreeCare,False,Østerbro,POINT (12.57563877363044 55.69971046938489)
18390,Storbladet lind,Lind,2020.0,Vanding udliciteret til KSTreeCare,False,Østerbro,POINT (12.575759270489261 55.69978157674525)
18391,Almindelig hæg,Kirsebær/Blomme,2020.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.591236887083923 55.670707328410174)
18392,Elm,Elm,2016.0,"TMF-Parker, Kirkegårde og Renhold",False,Valby,POINT (12.484832953666249 55.67254292465894)
18393,Storbladet lind,Lind,2020.0,Vanding udliciteret til KSTreeCare,False,Østerbro,POINT (12.575608039163685 55.69986316620115)
18394,Storbladet lind,Lind,2020.0,Vanding udliciteret til KSTreeCare,False,Østerbro,POINT (12.575911241529287 55.69970042879444)
18395,Storbladet lind,Lind,2020.0,Vanding udliciteret til KSTreeCare,False,Østerbro,POINT (12.576187204857357 55.69955288726106)
18396,Storbladet lind,Lind,2020.0,Vanding udliciteret til KSTreeCare,False,Østerbro,POINT (12.576346505272847 55.69946627078837)
18397,Storbladet lind,Lind,2020.0,Vanding udliciteret til KSTreeCare,False,Østerbro,POINT (12.576064100336295 55.69947833980086)
18398,Storbladet lind,Lind,2020.0,Vanding udliciteret til KSTreeCare,False,Østerbro,POINT (12.576222067339955 55.69939464090875)
18399,Storbladet lind,Lind,2020.0,Vanding udliciteret til KSTreeCare,False,Østerbro,POINT (12.576343623300062 55.69933168798837)
18400,Søjleavnbøg,Avnbøg,2020.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.585718646847567 55.693057731087755)
18401,Bredbladet røn,Røn,2019.0,Udliciteret til OKNygaard,False,Vesterbro-Kongens Enghave,POINT (12.563523760796341 55.67132528456165)
18402,Bredbladet røn,Røn,2019.0,Udliciteret til OKNygaard,False,Vesterbro-Kongens Enghave,POINT (12.563576971858106 55.67134290420131)
18403,Bredbladet røn,Røn,2019.0,Udliciteret til OKNygaard,False,Vesterbro-Kongens Enghave,POINT (12.56391170180732 55.67145650521421)
18404,Bredbladet røn,Røn,2019.0,Udliciteret til OKNygaard,False,Vesterbro-Kongens Enghave,POINT (12.56382322909634 55.67142407771395)
18405,Bredbladet røn,Røn,2019.0,Udliciteret til OKNygaard,False,Vesterbro-Kongens Enghave,POINT (12.564194995216674 55.67155576765243)
18406,Bredbladet røn,Røn,2019.0,Udliciteret til OKNygaard,False,Vesterbro-Kongens Enghave,POINT (12.564156868039506 55.671541876358056)
18407,Bredbladet røn,Røn,2019.0,Udliciteret til OKNygaard,False,Vesterbro-Kongens Enghave,POINT (12.564109841515695 55.671527410436816)
18408,Allegheny-bærmispel,Bærmispel,2019.0,Vanding udliciteret til KSTreeCare,False,Østerbro,POINT (12.576106721148188 55.70867769022158)
18409,Allegheny-bærmispel,Bærmispel,2019.0,Vanding udliciteret til KSTreeCare,False,Østerbro,POINT (12.576123940951382 55.70869027342986)
18410,Allegheny-bærmispel,Bærmispel,2019.0,Vanding udliciteret til KSTreeCare,False,Østerbro,POINT (12.576107041175288 55.70869890987225)
18411,Allegheny-bærmispel,Bærmispel,2019.0,Vanding udliciteret til KSTreeCare,False,Østerbro,POINT (12.576163035737675 55.70871602351731)
18412,Allegheny-bærmispel,Bærmispel,2019.0,Vanding udliciteret til KSTreeCare,False,Østerbro,POINT (12.576352714318974 55.70873689808045)
18413,Allegheny-bærmispel,Bærmispel,2019.0,Vanding udliciteret til KSTreeCare,False,Østerbro,POINT (12.576362913566125 55.70875319558139)
18414,Allegheny-bærmispel,Bærmispel,2019.0,Vanding udliciteret til KSTreeCare,False,Østerbro,POINT (12.576526323337896 55.70879022578538)
18415,Allegheny-bærmispel,Bærmispel,2019.0,Vanding udliciteret til KSTreeCare,False,Østerbro,POINT (12.576522470000288 55.708771899403814)
18416,Kejserlind,Lind,2020.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.585853352623971 55.680881870748294)
18417,Kejserlind,Lind,2020.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.586132806671607 55.680182553843345)
18418,Kejserlind,Lind,2020.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.586071961285086 55.68011661756624)
18419,Platan,Platan,2020.0,Vanding udliciteret til KSTreeCare,False,Østerbro,POINT (12.5775794668794 55.70648310290173)
18420,Atlasceder,Ceder,2020.0,Vanding udliciteret til KSTreeCare,False,Østerbro,POINT (12.584478279550991 55.70248613251642)
18421,Kinesertræ,Kinesertræ,2020.0,Vanding udliciteret til KSTreeCare,False,Østerbro,POINT (12.583462104051815 55.70092675979833)
18422,Småbladet lind,Lind,2020.0,Vanding udliciteret til KSTreeCare,False,Østerbro,POINT (12.586246485011813 55.70156708100631)
18423,Landevejsrøn,Røn,2020.0,Vanding udliciteret til KSTreeCare,False,Østerbro,POINT (12.58484425529835 55.6982367588622)
18424,Kejserlind,Lind,2005.0,"TMF-Parker, Kirkegårde og Renhold",False,Valby,POINT (12.5014128881859 55.66800900000244)
18425,Kejserlind,Lind,2005.0,"TMF-Parker, Kirkegårde og Renhold",False,Valby,POINT (12.501482307586933 55.668095654049424)
18426,Kejserlind,Lind,2005.0,"TMF-Parker, Kirkegårde og Renhold",False,Valby,POINT (12.501520334254568 55.66806767831632)
18427,Kejserlind,Lind,2005.0,"TMF-Parker, Kirkegårde og Renhold",False,Valby,POINT (12.50158292587469 55.66809083667105)
18428,Kejserlind,Lind,2005.0,"TMF-Parker, Kirkegårde og Renhold",False,Valby,POINT (12.501650630342356 55.66812873970695)
